StudentID,CourseID
STU100764,CHEM444
STU100764,ECO290
STU100764,ECO218
STU100764,MECH405
STU100765,EE111
STU100765,MATH418
STU100765,BIO222
STU100765,CIVIL109
STU100766,CHEM102
STU100766,MECH217
STU100766,MECH187
STU100766,MATH122
STU100767,CIVIL262
STU100767,PHY210
STU100767,BIO274
STU100768,MATH418
STU100768,HUM181
STU100768,PHY314
STU100768,ECO461
STU100769,HUM246
STU100769,MECH209
STU100769,PHY499
STU100769,CIVIL461
STU100769,CIVIL364
STU100769,PHY210
STU100770,PHY163
STU100770,CHEM102
STU100770,BIO347
STU100770,CHEM444
STU100770,MATH314
STU100771,BIO301
STU100771,BIO349
STU100771,CHEM282
STU100771,CHEM287
STU100771,EE471
STU100771,PHY355
STU100772,EE210
STU100772,MATH226
STU100772,EE308
STU100772,CS245
STU100773,HUM246
STU100773,PHY465
STU100773,MATH159
STU100773,CS438
STU100774,ECO160
STU100774,MECH209
STU100774,CIVIL142
STU100774,BIO187
STU100775,CIVIL235
STU100775,BIO349
STU100775,PHY210
STU100775,ECO314
STU100776,ECO320
STU100776,CS438
STU100776,CHEM119
STU100776,CIVIL408
STU100776,PHY101
STU100777,BIO262
STU100777,HUM350
STU100777,BIO274
STU100777,HUM248
STU100777,CS387
STU100778,MATH112
STU100778,HUM120
STU100778,HUM146
STU100778,BIO291
STU100779,BIO487
STU100779,BIO274
STU100779,BIO187
STU100780,MATH418
STU100780,MATH110
STU100780,EE323
STU100780,ECO309
STU100780,MATH479
STU100781,CIVIL338
STU100781,CS165
STU100781,HUM248
STU100781,MATH314
STU100781,CS367
STU100782,MATH157
STU100782,BIO307
STU100782,ECO196
STU100782,CHEM433
STU100782,MATH446
STU100782,CIVIL196
STU100783,HUM246
STU100783,EE323
STU100783,ECO196
STU100783,MECH104
STU100783,CIVIL408
STU100783,CS367
STU100784,PHY386
STU100784,MECH273
STU100784,ECO340
STU100785,MECH368
STU100785,HUM397
STU100785,CIVIL262
STU100785,PHY369
STU100785,EE158
STU100786,MECH348
STU100786,BIO301
STU100786,CIVIL262
STU100786,MATH216
STU100787,ECO264
STU100787,CIVIL236
STU100787,MATH157
STU100787,BIO277
STU100787,MECH104
STU100787,MATH314
STU100788,PHY369
STU100788,CS302
STU100788,HUM120
STU100789,MATH226
STU100789,ECO149
STU100789,BIO349
STU100789,MATH446
STU100790,CHEM257
STU100790,ECO149
STU100790,MECH495
STU100791,ECO269
STU100791,CHEM287
STU100791,ECO309
STU100791,EE308
STU100791,BIO274
STU100791,ECO149
STU100792,BIO349
STU100792,HUM246
STU100792,CIVIL472
STU100792,ECO309
STU100792,CIVIL196
STU100792,EE210
STU100793,CIVIL109
STU100793,HUM120
STU100793,MECH238
STU100793,CIVIL196
STU100793,MECH273
STU100794,CS298
STU100794,CS450
STU100794,CHEM257
STU100794,MATH472
STU100794,PHY210
STU100795,HUM406
STU100795,MECH217
STU100795,CHEM219
STU100795,MECH104
STU100795,BIO301
STU100796,MATH418
STU100796,CS196
STU100796,MECH495
STU100796,MECH261
STU100797,CS298
STU100797,MECH203
STU100797,CS395
STU100797,CIVIL186
STU100798,CS450
STU100798,CS302
STU100798,ECO340
STU100798,CIVIL338
STU100799,BIO187
STU100799,CIVIL262
STU100799,ECO160
STU100799,PHY465
STU100799,MECH203
STU100799,MECH458
STU100800,CIVIL109
STU100800,MATH216
STU100800,PHY441
STU100800,ECO149
STU100800,HUM284
STU100801,HUM246
STU100801,MECH187
STU100801,MATH122
STU100802,HUM246
STU100802,BIO125
STU100802,BIO262
STU100803,BIO487
STU100803,MECH348
STU100803,HUM120
STU100803,CIVIL461
STU100804,EE210
STU100804,CS450
STU100804,MATH489
STU100805,PHY499
STU100805,EE393
STU100805,MECH194
STU100806,CS450
STU100806,HUM181
STU100806,BIO349
STU100806,BIO291
STU100807,MECH217
STU100807,CHEM219
STU100807,BIO254
STU100807,ECO309
STU100807,MECH458
STU100808,HUM246
STU100808,EE323
STU100808,MATH216
STU100808,CIVIL350
STU100808,CS196
STU100808,CIVIL186
STU100809,BIO262
STU100809,ECO218
STU100809,BIO125
STU100809,CHEM422
STU100809,ECO149
STU100810,MATH157
STU100810,CHEM287
STU100810,MATH352
STU100810,MECH457
STU100810,ECO280
STU100811,CHEM102
STU100811,BIO274
STU100811,MATH472
STU100811,CS302
STU100811,CS387
STU100811,PHY314
STU100812,PHY163
STU100812,BIO307
STU100812,CHEM433
STU100812,BIO274
STU100812,HUM284
STU100813,CHEM287
STU100813,ECO218
STU100813,CHEM433
STU100813,EE393
STU100813,PHY101
STU100813,MECH495
STU100814,HUM246
STU100814,ECO160
STU100814,BIO153
STU100815,ECO309
STU100815,HUM335
STU100815,HUM445
STU100815,PHY197
STU100815,MATH472
STU100815,MATH272
STU100816,CS298
STU100816,MATH418
STU100816,EE146
STU100816,CS245
STU100817,ECO183
STU100817,BIO222
STU100817,CHEM433
STU100817,MECH104
STU100818,EE471
STU100818,PHY496
STU100818,MECH348
STU100818,ECO461
STU100819,ECO314
STU100819,EE393
STU100819,CIVIL364
STU100819,CHEM265
STU100820,CHEM102
STU100820,CHEM219
STU100820,PHY197
STU100820,HUM284
STU100820,CIVIL338
STU100820,MECH453
STU100821,CHEM102
STU100821,CIVIL139
STU100821,ECO242
STU100821,MECH203
STU100821,CHEM282
STU100821,MATH314
STU100822,BIO487
STU100822,EE323
STU100822,CIVIL350
STU100822,MATH472
STU100822,PHY355
STU100823,MECH203
STU100823,BIO301
STU100823,CS328
STU100823,CHEM151
STU100824,CHEM358
STU100824,CIVIL350
STU100824,CS170
STU100824,CIVIL408
STU100825,EE323
STU100825,BIO277
STU100825,HUM445
STU100826,MATH418
STU100826,CHEM287
STU100826,EE146
STU100827,HUM246
STU100827,MATH472
STU100827,MECH405
STU100827,EE411
STU100828,HUM120
STU100828,BIO125
STU100828,CHEM422
STU100828,CIVIL196
STU100828,MATH314
STU100829,HUM270
STU100829,ECO408
STU100829,ECO340
STU100829,EE411
STU100829,MATH489
STU100829,PHY355
STU100830,HUM406
STU100830,CHEM444
STU100830,BIO201
STU100830,ECO340
STU100830,CHEM422
STU100830,EE471
STU100831,CIVIL235
STU100831,CS170
STU100831,EE146
STU100831,CHEM257
STU100831,MATH122
STU100832,BIO487
STU100832,EE146
STU100832,EE175
STU100832,HUM335
STU100832,BIO277
STU100832,PHY441
STU100833,MATH472
STU100833,MECH209
STU100833,CIVIL196
STU100833,CS450
STU100833,CS367
STU100834,ECO340
STU100834,PHY210
STU100834,MECH261
STU100834,PHY197
STU100835,BIO349
STU100835,PHY499
STU100835,CIVIL408
STU100835,EE471
STU100835,CIVIL364
STU100835,BIO132
STU100836,MATH418
STU100836,HUM406
STU100836,MECH468
STU100836,CS438
STU100836,MECH194
STU100836,CHEM490
STU100837,HUM270
STU100837,ECO320
STU100837,CHEM422
STU100837,CS450
STU100837,CIVIL364
STU100837,MECH273
STU100838,MECH148
STU100838,BIO262
STU100838,ECO183
STU100838,PHY369
STU100838,PHY210
STU100839,MATH226
STU100839,CHEM219
STU100839,CHEM287
STU100839,EE175
STU100839,CIVIL461
STU100839,BIO201
STU100840,ECO320
STU100840,BIO487
STU100840,CS302
STU100840,MECH405
STU100841,HUM248
STU100841,BIO349
STU100841,MECH453
STU100842,BIO487
STU100842,PHY496
STU100842,CS170
STU100843,MATH157
STU100843,MATH110
STU100843,CHEM257
STU100843,CIVIL186
STU100843,CHEM371
STU100844,MECH368
STU100844,PHY499
STU100844,HUM120
STU100844,BIO222
STU100844,BIO125
STU100844,CIVIL186
STU100845,EE158
STU100845,MECH217
STU100845,MECH238
STU100846,ECO236
STU100846,CIVIL142
STU100846,MATH159
STU100846,PHY314
STU100846,PHY210
STU100846,CS367
STU100847,HUM246
STU100847,PHY314
STU100847,CIVIL461
STU100847,CHEM444
STU100848,CIVIL236
STU100848,BIO487
STU100848,ECO320
STU100848,PHY465
STU100849,MECH148
STU100849,MECH209
STU100849,ECO218
STU100849,CHEM119
STU100849,PHY369
STU100850,PHY496
STU100850,BIO254
STU100850,MECH209
STU100850,ECO290
STU100850,ECO408
STU100851,PHY496
STU100851,MECH104
STU100851,PHY465
STU100851,MATH446
STU100851,MECH453
STU100852,CHEM433
STU100852,BIO301
STU100852,MATH216
STU100852,MECH458
STU100853,BIO487
STU100853,PHY386
STU100853,HUM445
STU100853,CIVIL408
STU100853,CIVIL196
STU100853,ECO149
STU100854,HUM246
STU100854,ECO149
STU100854,CHEM358
STU100854,MATH472
STU100854,CHEM282
STU100855,ECO236
STU100855,CS196
STU100855,EE158
STU100855,HUM284
STU100856,ECO280
STU100856,MATH479
STU100856,PHY386
STU100857,PHY465
STU100857,MECH217
STU100857,MECH453
STU100858,PHY496
STU100858,MECH261
STU100858,MATH122
STU100859,BIO291
STU100859,MECH205
STU100859,HUM335
STU100859,CHEM358
STU100859,BIO301
STU100859,BIO132
STU100860,BIO487
STU100860,MECH273
STU100860,ECO236
STU100860,CHEM490
STU100860,MATH314
STU100861,EE175
STU100861,BIO132
STU100861,ECO314
STU100862,MATH352
STU100862,EE393
STU100862,BIO349
STU100862,PHY299
STU100863,CHEM287
STU100863,EE146
STU100863,CHEM265
STU100863,HUM246
STU100863,PHY499
STU100863,EE308
STU100864,PHY430
STU100864,BIO487
STU100864,HUM397
STU100864,PHY386
STU100864,HUM114
STU100865,MECH187
STU100865,MATH226
STU100865,PHY299
STU100865,ECO218
STU100866,BIO487
STU100866,ECO242
STU100866,BIO262
STU100866,EE471
STU100867,CHEM102
STU100867,EE111
STU100867,MECH205
STU100868,CS170
STU100868,BIO349
STU100868,ECO160
STU100868,EE393
STU100868,MATH122
STU100868,CS387
STU100869,BIO487
STU100869,CHEM490
STU100869,HUM335
STU100870,MATH418
STU100870,ECO183
STU100870,MECH217
STU100870,MECH261
STU100871,PHY430
STU100871,MECH368
STU100871,HUM120
STU100871,BIO125
STU100871,CIVIL196
STU100871,MECH203
STU100872,BIO487
STU100872,ECO408
STU100872,MECH458
STU100873,CHEM102
STU100873,PHY499
STU100873,BIO277
STU100873,CS395
STU100873,CIVIL196
STU100873,PHY355
STU100874,ECO264
STU100874,CS170
STU100874,HUM120
STU100874,MECH104
STU100874,CHEM490
STU100875,HUM406
STU100875,HUM397
STU100875,ECO461
STU100875,BIO274
STU100875,CS395
STU100875,CS302
STU100876,CIVIL350
STU100876,CHEM282
STU100876,HUM120
STU100877,MATH472
STU100877,CIVIL461
STU100877,CIVIL338
STU100878,CS162
STU100878,HUM114
STU100878,PHY314
STU100878,CHEM371
STU100879,CIVIL472
STU100879,ECO340
STU100879,CIVIL186
STU100879,CS450
STU100879,MECH495
STU100880,HUM120
STU100880,HUM146
STU100880,CHEM119
STU100881,CHEM287
STU100881,EE111
STU100881,HUM120
STU100881,PHY441
STU100881,ECO340
STU100881,MECH453
STU100882,MECH203
STU100882,CS170
STU100882,MATH314
STU100883,MATH418
STU100883,EE111
STU100883,ECO236
STU100883,ECO290
STU100883,ECO280
STU100883,MECH495
STU100884,MECH209
STU100884,CHEM231
STU100884,HUM114
STU100884,MATH110
STU100885,MATH418
STU100885,MECH104
STU100885,CHEM231
STU100885,CHEM422
STU100886,PHY386
STU100886,BIO262
STU100886,HUM445
STU100887,CIVIL139
STU100887,CHEM265
STU100887,MECH453
STU100888,MECH217
STU100888,CHEM444
STU100888,HUM246
STU100888,BIO187
STU100888,CIVIL109
STU100889,EE471
STU100889,CHEM119
STU100889,MATH472
STU100889,CS302
STU100889,BIO132
STU100890,MECH104
STU100890,ECO160
STU100890,CS245
STU100891,HUM270
STU100891,CS438
STU100891,CHEM433
STU100891,MATH472
STU100891,PHY101
STU100891,CIVIL338
STU100892,CIVIL235
STU100892,PHY386
STU100892,CIVIL364
STU100892,ECO149
STU100893,MATH157
STU100893,HUM397
STU100893,ECO461
STU100893,PHY369
STU100893,PHY210
STU100893,CS367
STU100894,HUM270
STU100894,ECO236
STU100894,ECO280
STU100894,CHEM282
STU100894,PHY210
STU100895,HUM406
STU100895,CIVIL472
STU100895,CIVIL262
STU100895,MECH187
STU100895,PHY197
STU100895,MATH489
STU100896,ECO290
STU100896,ECO218
STU100896,ECO407
STU100896,HUM350
STU100896,PHY465
STU100896,MATH472
STU100897,HUM350
STU100897,MATH253
STU100897,HUM181
STU100898,MATH418
STU100898,EE308
STU100898,ECO340
STU100898,CIVIL408
STU100898,CS450
STU100899,CHEM490
STU100899,CHEM287
STU100899,EE146
STU100900,MECH203
STU100900,CIVIL472
STU100900,PHY465
STU100901,BIO153
STU100901,ECO320
STU100901,ECO280
STU100902,EE175
STU100902,PHY430
STU100902,MECH405
STU100902,CIVIL338
STU100903,CIVIL236
STU100903,CIVIL139
STU100903,BIO187
STU100903,MATH112
STU100903,ECO340
STU100903,CIVIL408
STU100904,MATH253
STU100904,ECO196
STU100904,CHEM119
STU100904,MATH112
STU100904,ECO149
STU100904,MECH453
STU100905,BIO349
STU100905,CS438
STU100905,MATH272
STU100906,CS162
STU100906,MATH352
STU100906,CS387
STU100906,MATH418
STU100907,EE146
STU100907,EE175
STU100907,MATH479
STU100907,CS395
STU100907,MATH489
STU100908,EE175
STU100908,HUM248
STU100908,HUM120
STU100908,CHEM371
STU100909,MECH205
STU100909,BIO349
STU100909,MATH122
STU100910,CHEM102
STU100910,CHEM265
STU100910,CIVIL472
STU100910,EE461
STU100910,PHY369
STU100910,MECH453
STU100911,PHY441
STU100911,CHEM219
STU100911,MECH458
STU100911,MECH453
STU100912,CS328
STU100912,PHY465
STU100912,CHEM282
STU100913,PHY430
STU100913,BIO487
STU100913,ECO461
STU100913,CIVIL196
STU100913,EE210
STU100913,CS387
STU100914,CS298
STU100914,BIO349
STU100914,PHY314
STU100915,PHY496
STU100915,HUM120
STU100915,CIVIL408
STU100915,PHY355
STU100915,HUM284
STU100915,MECH458
STU100916,EE111
STU100916,ECO160
STU100916,CIVIL408
STU100916,MECH453
STU100917,CS162
STU100917,MECH217
STU100917,BIO291
STU100917,MATH110
STU100917,EE210
STU100918,MATH226
STU100918,BIO291
STU100918,MATH352
STU100918,ECO218
STU100918,ECO340
STU100918,PHY314
STU100919,MATH418
STU100919,CS328
STU100919,ECO309
STU100919,HUM146
STU100919,MATH472
STU100919,HUM248
STU100920,MECH217
STU100920,CIVIL262
STU100920,MECH203
STU100920,ECO149
STU100920,MATH272
STU100921,MATH418
STU100921,CHEM257
STU100921,MECH238
STU100922,CHEM219
STU100922,CS438
STU100922,MECH205
STU100922,PHY101
STU100922,PHY314
STU100922,MECH453
STU100923,EE111
STU100923,MECH203
STU100923,CS170
STU100924,EE111
STU100924,MECH205
STU100924,ECO309
STU100924,MECH194
STU100924,MECH203
STU100925,HUM246
STU100925,EE158
STU100925,MATH413
STU100926,CIVIL236
STU100926,EE111
STU100926,CIVIL109
STU100926,ECO340
STU100926,PHY197
STU100927,HUM246
STU100927,CHEM282
STU100927,HUM120
STU100927,HUM397
STU100928,PHY496
STU100928,ECO269
STU100928,EE146
STU100928,MECH238
STU100928,PHY101
STU100929,HUM246
STU100929,CS302
STU100929,MATH479
STU100929,PHY465
STU100930,MATH418
STU100930,MATH472
STU100930,BIO153
STU100930,MECH203
STU100930,CS328
STU100930,MATH272
STU100931,HUM246
STU100931,CIVIL472
STU100931,PHY499
STU100931,HUM335
STU100931,PHY299
STU100932,ECO264
STU100932,MATH110
STU100932,CIVIL461
STU100932,CS196
STU100932,CS328
STU100933,CS162
STU100933,CS170
STU100933,ECO269
STU100933,ECO309
STU100933,ECO280
STU100933,MECH453
STU100934,BIO347
STU100934,CIVIL262
STU100934,ECO461
STU100934,HUM335
STU100934,MATH472
STU100934,CS328
STU100935,ECO183
STU100935,EE323
STU100935,BIO349
STU100935,BIO132
STU100936,EE146
STU100936,MATH352
STU100936,BIO262
STU100936,MECH194
STU100936,MATH472
STU100936,CIVIL338
STU100937,ECO264
STU100937,MECH203
STU100937,ECO280
STU100938,BIO487
STU100938,MATH226
STU100938,MATH479
STU100938,EE393
STU100938,CS387
STU100939,ECO320
STU100939,BIO291
STU100939,CIVIL472
STU100939,MATH112
STU100939,PHY369
STU100939,PHY355
STU100940,CS162
STU100940,MATH226
STU100940,BIO349
STU100940,MATH352
STU100940,MECH209
STU100940,HUM445
STU100941,BIO487
STU100941,EE471
STU100941,CHEM257
STU100941,CS245
STU100942,MECH368
STU100942,MECH187
STU100942,BIO274
STU100942,PHY355
STU100942,ECO314
STU100943,CIVIL236
STU100943,CHEM219
STU100943,MATH413
STU100943,EE175
STU100943,EE158
STU100943,MECH495
STU100944,HUM246
STU100944,HUM248
STU100944,BIO201
STU100945,HUM270
STU100945,BIO307
STU100945,CHEM151
STU100946,EE393
STU100946,EE146
STU100946,CHEM151
STU100946,CHEM119
STU100947,ECO408
STU100947,ECO407
STU100947,ECO340
STU100947,CS245
STU100947,MECH348
STU100948,MATH110
STU100948,HUM120
STU100948,BIO201
STU100948,MATH489
STU100948,CHEM490
STU100949,MECH203
STU100949,BIO349
STU100949,PHY355
STU100950,MECH148
STU100950,HUM397
STU100950,HUM246
STU100950,BIO262
STU100950,ECO461
STU100950,CS196
STU100951,EE411
STU100951,ECO280
STU100951,BIO222
STU100952,ECO160
STU100952,CHEM231
STU100952,MECH217
STU100952,CIVIL461
STU100953,CIVIL236
STU100953,PHY430
STU100953,ECO340
STU100953,BIO274
STU100953,HUM284
STU100954,MECH468
STU100954,BIO291
STU100954,HUM120
STU100954,CIVIL461
STU100954,CHEM151
STU100955,PHY441
STU100955,MATH112
STU100955,CS387
STU100955,MECH453
STU100956,CIVIL364
STU100956,ECO408
STU100956,MATH216
STU100956,MECH217
STU100957,HUM246
STU100957,PHY499
STU100957,EE210
STU100957,HUM284
STU100958,CIVIL235
STU100958,EE146
STU100958,MECH368
STU100958,HUM120
STU100958,ECO218
STU100959,EE146
STU100959,ECO408
STU100959,MECH457
STU100959,CHEM358
STU100959,MECH203
STU100960,BIO301
STU100960,HUM350
STU100960,ECO218
STU100961,ECO236
STU100961,MECH348
STU100961,CIVIL235
STU100961,ECO340
STU100962,BIO153
STU100962,HUM270
STU100962,ECO160
STU100962,MATH159
STU100963,MECH348
STU100963,BIO349
STU100963,ECO408
STU100963,BIO291
STU100964,ECO218
STU100964,BIO201
STU100964,MATH472
STU100964,PHY101
STU100964,PHY210
STU100964,ECO314
STU100965,BIO487
STU100965,HUM181
STU100965,ECO290
STU100965,CHEM287
STU100966,HUM246
STU100966,CIVIL262
STU100966,CIVIL196
STU100967,BIO262
STU100967,ECO290
STU100967,CIVIL196
STU100967,EE411
STU100967,MECH405
STU100968,CIVIL235
STU100968,MECH348
STU100968,PHY314
STU100969,BIO277
STU100969,CS196
STU100969,HUM350
STU100969,ECO280
STU100969,PHY299
STU100970,CS170
STU100970,CHEM444
STU100970,HUM397
STU100970,MECH205
STU100970,EE308
STU100971,HUM406
STU100971,ECO340
STU100971,CS395
STU100972,BIO349
STU100972,BIO262
STU100972,CIVIL350
STU100972,CIVIL196
STU100972,CS450
STU100973,HUM246
STU100973,HUM248
STU100973,CIVIL235
STU100973,ECO280
STU100974,CHEM444
STU100974,ECO461
STU100974,PHY441
STU100974,HUM350
STU100974,EE210
STU100975,EE175
STU100975,ECO242
STU100975,CHEM257
STU100975,PHY465
STU100975,MATH122
STU100975,CS450
STU100976,MATH472
STU100976,CIVIL109
STU100976,MECH217
STU100976,CHEM444
STU100977,MATH352
STU100977,MECH348
STU100977,MECH104
STU100977,MATH479
STU100977,MECH203
STU100977,CHEM490
STU100978,CHEM119
STU100978,BIO487
STU100978,CHEM358
STU100978,BIO254
STU100979,CIVIL235
STU100979,HUM114
STU100979,MATH216
STU100980,CHEM265
STU100980,HUM397
STU100980,BIO187
STU100980,BIO277
STU100980,MECH194
STU100980,MATH472
STU100981,PHY430
STU100981,MECH368
STU100981,PHY386
STU100981,BIO222
STU100981,MECH495
STU100982,MECH468
STU100982,HUM120
STU100982,ECO290
STU100982,ECO461
STU100982,MATH122
STU100982,CS245
STU100983,MATH253
STU100983,MECH368
STU100983,BIO254
STU100983,CIVIL350
STU100983,ECO183
STU100984,ECO160
STU100984,MATH489
STU100984,MATH272
STU100985,ECO264
STU100985,HUM406
STU100985,HUM248
STU100985,CIVIL364
STU100985,CHEM151
STU100986,PHY163
STU100986,CIVIL139
STU100986,BIO153
STU100986,MATH122
STU100986,EE471
STU100986,CS367
STU100987,BIO487
STU100987,MATH226
STU100987,MATH352
STU100987,PHY386
STU100987,MATH472
STU100988,MECH205
STU100988,MATH472
STU100988,CHEM358
STU100988,ECO160
STU100989,CIVIL139
STU100989,BIO349
STU100989,ECO218
STU100989,MECH104
STU100989,HUM146
STU100989,CHEM282
STU100990,MATH418
STU100990,CHEM102
STU100990,HUM406
STU100990,BIO307
STU100990,MECH457
STU100990,MATH472
STU100991,HUM246
STU100991,BIO487
STU100991,MECH348
STU100991,ECO407
STU100992,EE175
STU100992,MECH203
STU100992,PHY369
STU100992,MATH122
STU100993,MECH209
STU100993,ECO407
STU100993,CS196
STU100993,CS302
STU100993,PHY314
STU100994,MATH418
STU100994,ECO320
STU100994,ECO196
STU100994,EE308
STU100994,CS302
STU100994,MATH272
STU100995,PHY163
STU100995,MECH205
STU100995,PHY101
STU100995,CHEM490
STU100995,MATH272
STU100996,MECH468
STU100996,BIO254
STU100996,MECH238
STU100996,PHY441
STU100996,ECO340
STU100996,CS450
STU100997,CHEM287
STU100997,ECO290
STU100997,ECO196
STU100997,MECH194
STU100997,ECO149
STU100997,MECH453
STU100998,MATH418
STU100998,EE308
STU100998,MECH273
STU100998,CS367
STU100999,CHEM265
STU100999,CHEM422
STU100999,HUM146
STU100999,MATH472
STU100999,CS328
STU100999,CIVIL338
STU101000,MECH209
STU101000,CHEM433
STU101000,BIO349
STU101000,MATH157
STU101001,BIO487
STU101001,ECO407
STU101001,CS196
STU101002,PHY441
STU101002,CHEM358
STU101002,MECH203
STU101002,MECH495
STU101002,ECO314
STU101003,CIVIL235
STU101003,BIO487
STU101003,ECO218
STU101003,MATH216
STU101004,CS298
STU101004,CIVIL472
STU101004,MATH112
STU101004,ECO280
STU101004,PHY299
STU101005,MATH418
STU101005,MECH368
STU101005,ECO183
STU101005,MECH203
STU101005,MATH472
STU101006,MATH418
STU101006,BIO487
STU101006,MECH148
STU101007,MECH209
STU101007,BIO301
STU101007,ECO218
STU101008,MATH418
STU101008,PHY197
STU101008,BIO187
STU101008,MECH187
STU101008,CIVIL196
STU101009,BIO301
STU101009,PHY299
STU101009,HUM181
STU101010,EE210
STU101010,ECO236
STU101010,EE175
STU101011,CIVIL139
STU101011,MATH413
STU101011,MECH104
STU101011,CHEM282
STU101011,CHEM490
STU101012,BIO487
STU101012,CHEM231
STU101012,MATH253
STU101012,BIO125
STU101012,EE210
STU101012,CHEM151
STU101013,CHEM102
STU101013,CS170
STU101013,HUM120
STU101013,ECO218
STU101013,CIVIL186
STU101013,CHEM490
STU101014,BIO153
STU101014,CS162
STU101014,ECO218
STU101015,MATH418
STU101015,ECO269
STU101015,CHEM265
STU101015,EE175
STU101015,MECH273
STU101016,CHEM231
STU101016,ECO309
STU101016,ECO408
STU101016,EE393
STU101016,MECH348
STU101016,PHY355
STU101017,EE210
STU101017,HUM248
STU101017,CIVIL142
STU101017,CHEM490
STU101018,CS162
STU101018,PHY499
STU101018,ECO196
STU101018,MATH216
STU101018,BIO125
STU101018,HUM146
STU101019,EE308
STU101019,CS162
STU101019,CHEM282
STU101020,MECH468
STU101020,CS162
STU101020,PHY197
STU101020,CIVIL196
STU101021,CIVIL235
STU101021,CIVIL472
STU101021,CIVIL461
STU101021,MATH479
STU101021,MECH273
STU101021,CHEM151
STU101022,ECO183
STU101022,CIVIL350
STU101022,CS367
STU101022,ECO461
STU101023,CS196
STU101023,MATH314
STU101023,BIO277
STU101024,HUM246
STU101024,PHY299
STU101024,ECO218
STU101024,BIO291
STU101025,MECH203
STU101025,CHEM358
STU101025,CS395
STU101026,HUM350
STU101026,CIVIL472
STU101026,CIVIL461
STU101027,BIO291
STU101027,ECO236
STU101027,ECO242
STU101027,CIVIL350
STU101027,MATH479
STU101027,ECO340
STU101028,ECO218
STU101028,ECO461
STU101028,HUM397
STU101029,MATH479
STU101029,CS387
STU101029,PHY210
STU101029,MECH453
STU101030,PHY499
STU101030,EE393
STU101030,HUM120
STU101030,BIO277
STU101031,MATH418
STU101031,EE471
STU101031,MATH226
STU101031,MECH187
STU101032,MECH368
STU101032,ECO236
STU101032,ECO407
STU101032,MATH479
STU101032,MATH446
STU101032,MECH453
STU101033,MECH468
STU101033,CIVIL109
STU101033,HUM146
STU101033,MECH453
STU101034,MATH216
STU101034,EE461
STU101034,EE411
STU101034,MATH472
STU101034,CIVIL364
STU101035,CHEM219
STU101035,CHEM444
STU101035,ECO290
STU101035,EE308
STU101035,ECO160
STU101035,CIVIL186
STU101036,CS162
STU101036,CS302
STU101036,ECO340
STU101037,BIO291
STU101037,BIO201
STU101037,BIO277
STU101038,HUM406
STU101038,ECO218
STU101038,CHEM257
STU101038,ECO340
STU101038,ECO280
STU101039,MATH418
STU101039,CS170
STU101039,PHY197
STU101040,HUM406
STU101040,MECH217
STU101040,MECH209
STU101040,CIVIL109
STU101040,MATH472
STU101040,MATH489
STU101041,PHY163
STU101041,PHY355
STU101041,CIVIL338
STU101041,CHEM119
STU101042,EE175
STU101042,EE158
STU101042,MECH217
STU101042,MATH413
STU101043,ECO290
STU101043,CHEM257
STU101043,MATH479
STU101043,CHEM358
STU101043,MATH472
STU101044,PHY430
STU101044,CIVIL139
STU101044,ECO218
STU101044,PHY369
STU101044,CIVIL186
STU101044,CIVIL196
STU101045,BIO487
STU101045,MECH209
STU101045,HUM445
STU101046,BIO349
STU101046,MATH253
STU101046,ECO408
STU101046,ECO149
STU101046,CHEM490
STU101047,BIO187
STU101047,HUM181
STU101047,BIO262
STU101047,ECO218
STU101047,MATH159
STU101047,MECH203
STU101048,PHY101
STU101048,CS387
STU101048,CIVIL186
STU101049,PHY441
STU101049,HUM114
STU101049,HUM350
STU101049,HUM146
STU101050,MATH418
STU101050,ECO264
STU101050,BIO307
STU101050,CS196
STU101050,ECO280
STU101050,MECH273
STU101051,BIO487
STU101051,PHY496
STU101051,HUM350
STU101051,MECH495
STU101052,HUM284
STU101052,BIO262
STU101052,HUM146
STU101052,HUM335
STU101053,MATH157
STU101053,PHY499
STU101053,HUM114
STU101053,MATH472
STU101053,CS367
STU101054,HUM246
STU101054,EE158
STU101054,ECO236
STU101055,CS196
STU101055,BIO125
STU101055,MECH405
STU101055,CIVIL461
STU101056,HUM406
STU101056,MATH253
STU101056,MATH413
STU101056,EE323
STU101056,MATH122
STU101056,CS387
STU101057,CHEM102
STU101057,MECH217
STU101057,CS438
STU101057,PHY197
STU101057,CS328
STU101057,MECH453
STU101058,BIO347
STU101058,ECO218
STU101058,CHEM444
STU101059,MECH217
STU101059,CIVIL350
STU101059,PHY369
STU101059,MATH472
STU101059,BIO132
STU101059,PHY314
STU101060,PHY430
STU101060,BIO487
STU101060,HUM406
STU101060,BIO132
STU101061,ECO160
STU101061,BIO349
STU101061,MECH405
STU101061,MECH217
STU101062,BIO347
STU101062,ECO236
STU101062,MATH479
STU101062,EE210
STU101062,PHY101
STU101062,CHEM151
STU101063,HUM246
STU101063,CHEM358
STU101063,CHEM151
STU101064,MATH418
STU101064,ECO242
STU101064,HUM284
STU101065,MECH468
STU101065,ECO407
STU101065,BIO291
STU101066,ECO320
STU101066,MATH216
STU101066,MATH446
STU101067,HUM246
STU101067,CIVIL262
STU101067,HUM445
STU101067,BIO125
STU101067,EE393
STU101067,MATH272
STU101068,PHY197
STU101068,EE111
STU101068,HUM445
STU101068,CS245
STU101068,MATH472
STU101069,HUM350
